carretera_codigo,tramo_nombre,estacion_id,estacion_nombre,velocidad_media,imd_ascendentes,imd_descendentes,imd_total,imd_pesados,año
TF-625,Porís de Abona,729,,0.0,,,4522,278,2019
TF-627,Villa de Arico,731,EL PORIS CAR.EL LOMO,0.0,,,156,3,2019
TF-631,TF-632,734,San Miguel e Tajao,0.0,,,761,20,2019
TF-632,San Miguel de Tajao,733,A S. MIGUEL DE TAJAO,0.0,,,2962,132,2019
TF-636,Carretera Municipal a El Salto,737,SAN ISIDRO EL SALTO,76.26,1735.0,1739.0,3474,68,2019
TF-636,Acceso a los Blanquitos,739,CUEVA GACHA,56.37,1671.0,1655.0,3326,80,2019
TF-636,Chimiche,741,HOYA SUAREZ,0.0,,,1216,28,2019
TF-638,Los Blanquitos,743,LOS BLANQUITOS TF-28,0.0,,,940,22,2019
TF-64,Acceso a las Palomas,315,GRANADILLA-CRUCE CHARCO EL PINO,0.0,,,12850,297,2019
TF-64,Autopista del Sur,319,SAN ISIDRO-P. CARRETERAS,0.0,,,12662,365,2019
TF-64,Acceso a Los Abrigos,323,TF-1 - CRUCE LA TEJITA,62.38,10026.0,10165.0,20191,515,2019
TF-64,El Médano,325,EL MEDANO,0.0,,,20088,455,2019
TF-643,Acceso Urbanización La Mareta,745,MEDANO LA TEJITA,0.0,,,6379,168,2019
TF-643,Los Abrigos,749,ABRIGOS (AGUADULCE),0.0,,,7119,187,2019
TF-645,El Guincho,751,CARRETERA ATOGO,0.0,,,836,22,2019
TF-647,Acceso a Charco del Pino,753,CHARCO DEL PINO,47.32,4047.0,4304.0,8351,229,2019
TF-647,Las Socas,755,LAS ZOCAS,0.0,,,6839,149,2019
TF-65,Acceso a Las Socas,327,SAN MIGUEL- CRUCE LAS ZOCAS,0.0,,,6732,156,2019
TF-65,Acceso a Aldea Blanca,329,ANTES CRUCE ALDEA BLANCA,0.0,7300.0,7196.0,14496,335,2019
TF-65,Autopista del Sur,331,PASADO CRUCE ALDEA BLANCA,0.0,6741.0,6819.0,13560,314,2019
TF-65,El Guincho,333,AMARILLA-CRUCE ATOGO,0.0,6434.0,7253.0,13687,359,2019
TF-65,Los Abrigos,335,LOS ABRIGOS,59.74,7051.0,7178.0,14229,827,2019
TF-652,Guargacho,757,ANTES DE GUARGACHO,0.0,,,22579,593,2019
TF-652,Acceso a Costa de el Silencio,759,LLANOS DE GUARGACHO,0.0,,,14952,393,2019
TF-652,Las Galletas,761,LAS ROSAS,0.0,,,17641,463,2019
TF-653,Guaza,763,MAJADA HONDA,0.0,5971.0,6745.0,12716,326,2019
TF-655,Acceso a Guargacho,765,POL IND LAS CHAFIRAS,0.0,,,24645,570,2019
TF-655,Parque de la Reina,767,KARTING DEL SUR,0.0,7627.0,8146.0,15773,414,2019
TF-655,Guaza,769,EL CHO,48.96,4835.0,3897.0,8732,414,2019
TF-655,Los Cristianos,773,LOS CRISTIANOS,70.94,7352.0,6026.0,13378,386,2019
TF-657,Acceso a Las Galletas,775,ALDEA BLANCA,0.0,,,7093,164,2019
TF-657,Acceso a Valle de San Lorenzo,779,BUZANADA CAMPO FUTBOL,0.0,,,5505,127,2019
TF-657,Cabo Blanco,781,CABO BLANCO,56.4,5854.0,6641.0,12495,335,2019
TF-657,La Camella,783,LA CAMELLA,0.0,,,11270,261,2019
TF-66,Buzanada,337,VALLE SAN LORENZO-BUZANADA,0.0,,,11089,257,2019
TF-66,Final Zona Urbana de Guaza,339,BUZANADA-TF-1,0.0,,,22424,428,2019
TF-66,Acceso a Guargacho,343,GUAZA-CRUCE TF-653,76.67,13304.0,13542.0,26846,705,2019
TF-66,Acceso a Los Frailes,345,ANTES DEL FRAILE,0.0,,,18221,457,2019
TF-66,Las Galletas-Playa,347,PLAYA LAS GALLETAS,0.0,,,12669,317,2019
TF-662,Int. con TF-655,785,A CACTUS PARK,0.0,,,483,11,2019
TF-665,Los Cristianos,787,LOS CRISTIANOS,61.68,22329.0,24010.0,46339,2103,2019
TF-82,Las Canales,349,ANTES DEL TUNEL ICOD,50.85,1094.0,1535.0,2629,93,2019
TF-82,Acceso La Vega,350,ANTES DE GENOVÉS,0.0,,,2155,76,2019
TF-82,Acceso a Garachico,351,EL TANQUE-PTO ESCONDIDO,0.0,,,3069,91,2019
TF-82,Acceso a Tierra del Trigo,353,CAMEL PARK- EL TANQUE,0.0,,,6795,240,2019
TF-82,Ruigomez,354,RUIGOMEZ,47.87,3112.0,3400.0,6512,269,2019
TF-82,Erjos,355,PASANDO ERJOS,0.0,,,6454,268,2019
TF-82,Santiago del Teide,357,ERJOS-SANTIAGO DEL TEIDE,0.0,,,10459,416,2019
TF-82,Acceso a Arguayo,359,PASADO SANTIAGO DEL TEIDE,0.0,,,13068,515,2019
TF-82,Tamaimo,361,ANTES DE TAMAIMO,0.0,,,3566,147,2019
TF-82,CHIO,363,ANTES DE CHIO,0.0,,,3809,115,2019
TF-82,Acceso a Playa de San Juán,365,ANTES GUIA ISORA,0.0,,,3922,119,2019
TF-82,Acceso a Vera de Erques,369,PASADO GUIA DE ISORA,55.96,1803.0,1768.0,3571,111,2019
TF-82,Acceso a Tijoco Alto,371,BARRANCO ERQUES,82.67,2042.0,2127.0,4169,111,2019
TF-82,Acceso a la Quinta,373,ENTRE TIJOCO Y TAUCHO,0.0,,,7000,212,2019
TF-82,Armeñime,375,LOS MENORES,63.66,5634.0,5889.0,11523,298,2019
TF-258,La carcel,540,CARCEL TENERIFE 2,0.0,,,1188,43,2019
TF-352,La Guancha,622,EL PIRS- LA GUANCHA,0.0,,,5375,144,2019
TF-629,Villa de Arico,732,ABADES,74.87,1068.0,998.0,2066,92,2019
TF-316,Intersección TF-320,582,BAJADA MARITÍN-PTO CRUZ,0.0,5727.0,4887.0,10614,285,2019
VL,Plaza España,901,VIA LITORAL,49.67,11242.0,14349.0,25591,412,2019
TF-1,Int TF-4,1,DEPURADORA S/C,112.48,7712.0,10187.0,17899,828,2020
TF-1,Radazul,11,AÑAZA,99.43,42349.0,33761.0,76110,2817,2020
TF-1,Polígono Güímar,21,BARRANCO HONDO,93.5,39751.0,39577.0,79328,3476,2020
TF-1,Pto Güimar,27,GÜÍMAR,104.48,24565.0,23975.0,48540,2836,2020
TF-1,Arico,29,TÚNELES GÜÍMAR,100.76,19253.0,19685.0,38938,3843,2020
TF-1,Granadilla,41,EL PORÍS DE ABONA,107.89,18011.0,17187.0,35198,2241,2020
TF-1,Cristianos,57,LOS CRISTIANOS,105.58,29655.0,31752.0,61407,2101,2020
TF-1,Adeje,65,FAÑABE,95.83,26389.0,26431.0,52820,1567,2020
TF-1,Santiago del Teide,68,TUNEL DEL BICHO,106.9,3612.0,3502.0,7114,207,2020
TF-11,San Andrés,140,DARSENA PESQUERA,74.61,5423.0,4405.0,9828,273,2020
TF-111,Carretera de Ifara,377,MIR. DE LOS CAMPITOS,0.0,,,603,12,2020
TF-111,Valle Jiménez,379,EMBALSE LOS CAMPITOS,0.0,,,1551,31,2020
TF-111,Camino de la Piterita,381,VALLES TABARES,0.0,,,2691,53,2020
TF-111,La Cuesta,383,LA PITERITA V. TABARES,0.0,,,4294,85,2020
TF-113,Vía de Ronda,385,CAMINO LAS PERAS,46.0,1969.0,968.0,2937,143,2020
TF-113,Las Mercedes,387,JARDINA,0.0,,,4984,99,2020
TF-114,Final Pico del Inglés,389,PICO DEL INGLÉS,0.0,,,349,7,2020
TF-12,Acceso a Taganana,143,SAN ANDRES ROSA GRANDE,40.27,499.0,499.0,998,65,2020
TF-12,Acceso a Chamorga,145,PAS. CRUCE TAGANANA,0.0,,,672,19,2020
TF-12,Acceso a Afur,147,ANTES CRUCE AFUR,0.0,,,764,21,2020
TF-12,Acceso a las Carboneras,149,ANTES CRU.CARBONERAS,0.0,,,969,19,2020
TF-12,Pico del Inglés,151,ANTES CRU.PICO INGLE,0.0,,,1258,25,2020
TF-12,Acceso a los Batanes,153,CRUZ DEL CARMEN,0.0,,,1855,37,2020
TF-12,Las Mercedes,155,CANTERAS (RISQUETES),36.63,791.0,880.0,1671,74,2020
TF-12,Las Canteras,157,LAS CANTERAS,0.0,,,3799,76,2020
TF-121,Cantera de Piqué,393,ANTES DEL SUCULUM,0.0,,,1740,48,2020
TF-121,Acceso a Las Gaviotas,395,LAS GAVIOTAS,0.0,,,1111,31,2020
TF-121,Igueste de San Andrés,397,IGUESTE DE SAN ANDRES,0.0,,,932,28,2020
TF-123,Acceso a Lomo de las Bodegas,401,BAILADERO-CHAMORGA,0.0,,,339,9,2020
TF-123,Chamorga,403,CHAMORGA,0.0,,,150,4,2020
TF-125,Lomo de las Bodegas,405,LOMO DE LAS BODEGAS,0.0,,,57,2,2020
TF-13,Mercado de La Laguna,159,VIA RONDA,64.42,12546.0,12864.0,25410,945,2020
TF-13,Las Mercedes,163,EL BRONCO,0.0,8894.0,9111.0,18005,358,2020
TF-13,Acceso a La Laguna,165,LA VEGA,61.54,8854.0,7871.0,16725,260,2020
TF-13,Las Canteras,167,LAS CANTERAS,0.0,,,19911,396,2020
TF-13,Pedro Alvarez,169,CRUCE PEDRO ALVAREZ,0.0,,,16860,335,2020
TF-13,Tegueste,171,TEGUESTE (PAÑUELAS),56.05,7025.0,8220.0,15245,303,2020
TF-13,Variante Tejina,173,TEJINA (ASOMADA),0.0,,,13453,267,2020
TF-13,Tejina,174,TEJINA (VARIANTE),49.1,4499.0,4315.0,8814,121,2020
TF-13,Bajamar,175,TEJINA (CH.MANISERO),52.72,6475.0,6473.0,12948,217,2020
TF-13,Punta del Hidalgo,177,BAJAMAR,0.0,,,5652,112,2020
TF-134,Taganana,407,TAGANANA ANTES TÚNEL,37.0,392.0,375.0,767,37,2020
TF-134,Benijos,409,PLAYA ALMACIGA,0.0,,,866,24,2020
TF-136,Afur,415,A ROQUE NEGRO,0.0,,,291,8,2020
TF-138,Taborno,417,A TABORNO,0.0,,,147,4,2020
TF-141,Pedro Alvarez,419,A PEDRO ALVAREZ,0.0,,,1740,35,2020
TF-143,El Batán,421,A EL BATAN,0.0,,,218,4,2020
TF-145,Aceso a Taborno,423,PICO DEL INGLES,0.0,,,379,8,2020
TF-145,Las Carboneras,425,A LAS CARBONERAS,0.0,,,240,7,2020
TF-152,Enlace del Aeropuerto,426,SAN LAZARO,57.0,4255.0,6921.0,11176,400,2020
TF-152,Aeropuerto de Los Rodeos,427,HOYA D. CAMELLO-LAGUNA,56.0,3320.0,3726.0,7046,363,2020
TF-152,Acceso a el Portezuelo,429,PORTEZUELO ALTO,47.0,5603.0,6442.0,12045,496,2020
TF-152,Enlace TF-5,431,ERMITA CRUZ CHICA,55.28,5378.0,4789.0,10167,220,2020
TF-152,Acceso a Guamasa,435,ANTES CRUCE TF-156,0.0,,,18216,376,2020
TF-152,Acceso a Aguagarcía,437,LA CARIDAD,0.0,,,6898,142,2020
TF-152,El Sauzal,445,EL SAUZAL,0.0,,,5797,125,2020
TF-154,Acceso a depósito regulador de Valle Mol,447,EL PORTEZUELO,0.0,3441.0,3418.0,6859,148,2020
TF-154,Tegueste,449,EL SOCORRO,0.0,,,5952,187,2020
TF-156,Camino de acceso a Garimba,451,GUAMASA- BOQUERÓN,0.0,,,10394,215,2020
TF-156,Valle Guerra,453,BOQUERÓN- INST. ICIA,0.0,,,3648,115,2020
TF-16,Valle Guerra,185,DEPURADORA (VALLE GUERRA),56.76,3277.0,3525.0,6802,143,2020
TF-16,Acceso a Guamasa,183,VALLE GUERRA-CABRERA,60.45,3767.0,3684.0,7451,165,2020
TF-16,Acceso al Pris,181,TACORONTE-CALLEJON G.,0.0,4356.0,4050.0,8406,342,2020
TF-16,Tacoronte,179,TACORONTE-GUARDIA CIVIL,41.95,4650.0,5689.0,10339,336,2020
TF-161,Acceso a Jover,455,DESTILERIA COCAL,0.0,,,1681,53,2020
TF-161,La Barranquera,457,BAJADA SALINA-V. GUERRA,0.0,,,691,22,2020
TF-163,Acceso a Tacoronte,459,ANTES CRUCE EL PRIS,0.0,,,801,25,2020
TF-163,El Pris,461,EL PRIS CLUB TAGORO,0.0,,,1085,34,2020
TF-165,Acceso a Mesa del Mar,463,ESC. AGRARIA TACORONTE,0.0,,,2009,64,2020
TF-165,Juán Fernádez,465,JUAN FERNANDEZ,0.0,,,1034,33,2020
TF-174,La Victoria,469,PAS. A PUNTILLO SOL,0.0,,,1716,47,2020
TF-176,El Rincón,471,A EL BOYUYO,0.0,,,1056,29,2020
TF-2,Muñeco Nieve,69,CUEVAS BLANCAS,66.21,23185.0,24671.0,47856,1540,2020
TF-2,Leroy Merlin,73,MUÑECO DE NIEVE,77.0,43048.0,11775.0,54823,1407,2020
TF-2,TF-5,75,AL CAMPO LA LAGUNA,53.71,34255.0,31438.0,65693,1460,2020
TF-21,TF-211,187,MIRADOR DE HUMBOLDT,0.0,,,5146,129,2020
TF-21,Acceso a San Antonio,189,OROTAVA LA FLORIDA,49.99,4962.0,6223.0,11185,467,2020
TF-21,Acceso a Benijos,191,LA OROTAVA.(CHASNA),0.0,,,2406,31,2020
TF-21,El Portillo,193,LA CALDERA,0.0,,,702,9,2020
TF-21,Boca de Tauce,195,TELEFÉRICO,53.89,527.0,509.0,1036,64,2020
TF-21,Vilaflor,197,ANTES DE VILAFLOR,0.0,,,644,3,2020
TF-21,Acceso a el Frontón,199,VILAFLOR-EL PILÓN,0.0,,,640,15,2020
TF-21,Cruz de Tea,200,CRUZ DE TEA,0.0,,,315,7,2020
TF-21,Granadilla,201,GRANADILLA-CAMPO FUTBOL,0.0,,,1415,33,2020
TF-211,Orotava,485,RAMAL A LA OROTAVA,17.94,11132.0,9918.0,21050,271,2020
TF-213,Autopista del Norte,487,INICIO TF-213 LA VICTORIA,0.0,,,2491,68,2020
TF-213,Santa Ursula,489,EL CAÑÓN-SANTA ÚRSULA,0.0,,,6160,172,2020
TF-215,Final Zona Urbana de La Matanza,491,LA MATANZA MAJUELOS,0.0,,,2263,64,2020
TF-215,Autopista del Norte,493,FABRICA MÁRMOL-SAUZAL,0.0,,,516,14,2020
TF-217,La Matanza,496,TOSCA DE GUIA-MATANZA,0.0,,,8173,185,2020
TF-217,La Victoria,497,ANTE CRUC-TF-213-VICTORIA,0.0,,,8132,224,2020
TF-217,Santa Ursula,499,VICTORIA PTE HIERRO,0.0,,,6582,181,2020
TF-217,La Corujera,500,ANTES DE LA CORUJERA,0.0,,,13856,381,2020
TF-217,Cuesta de La Villa,501,EL PINITO-SANTA URSULA,0.0,,,9207,254,2020
TF-217,Autopista del Norte,503,CUESTA LA VILLA,0.0,,,3530,106,2020
TF-226,El Bicho,505,ESPERANZA HUER.BICHO,0.0,,,1002,36,2020
TF-226,Agua García,507,COLEGIO AGUAGARCIA,0.0,,,1070,25,2020
TF-228,El Cantillo,509,AGUAGARCIA CASAS ALTAS,0.0,,,1481,32,2020
TF-235,Cruz Chica,511,CRUZ CHICA P.CARRET,46.0,4148.0,3823.0,7971,321,2020
TF-235,Campo de Golf,513,SUPREMA-CRUZ CHICA,49.0,2614.0,2132.0,4746,133,2020
TF-237,Acceso a la Esperanza,515,CRUZ CHICA-EL ORTIGAL,46.0,4664.0,4791.0,9455,433,2020
TF-237,Acceso a el Cantillo,517,BCO L. LAJAS-TACORONTE,0.0,,,4946,102,2020
TF-237,Agua García,519,AGUAGARCIA CR.TF-228,0.0,,,4881,101,2020
TF-24,Camino el Mataero,203,BALDIOS-PANASCA,0.0,5618.0,7020.0,12638,450,2020
TF-24,La Esperanza,205,ESPERANZA-HORNILLO,0.0,,,7448,265,2020
TF-24,Acceso a Las Rosas,207,LA ESPERANZA.(CASA FORESTAL),0.0,,,2797,100,2020
TF-24,Las Raices,209,ESPERANZA CRUCE TF-276,0.0,,,1985,71,2020
TF-24,Acceso a Arafo,211,ANTES CRUCE LOS LOROS,0.0,,,753,27,2020
TF-24,Izaña,213,PASADO CRUCE LOS LOROS,0.0,305.0,363.0,668,24,2020
TF-24,El Portillo,215,PORTILLO VIEJO LAGUNA,0.0,,,666,9,2020
TF-245,Arafo,523,ARAFO (LA HIDALGA),0.0,,,5177,119,2020
TF-247,Acceso a Malpaís,525,A MALPAIS,0.0,,,1150,26,2020
TF-247,Acceso a Las Cuevecitas,527,A LAS CUEVECITAS,0.0,,,596,14,2020
TF-247,Araya,529,ANTES DE ARAYA,0.0,335.0,302.0,637,15,2020
TF-247,Carretera General del Sur,531,LA PUNTA-ARAYA,0.0,,,1264,29,2020
TF-252,Intersección TF-4122 con ramal de enlace,533,ANTES COLEG. IGUESTE,0.0,,,451,10,2020
TF-252,Acceso a Carretera General,535,DESPUÉS COLEG. IGUESTE,0.0,,,2093,48,2020
TF-254,Barranco Hondo,537,A BARRANCO HONDO,0.0,,,2429,56,2020
TF-256,El Tablero,539,EL TABLERO,0.0,,,5321,118,2020
TF-263,Geneto,543,POLVORÍN GENETO,0.0,2164.0,1543.0,3707,82,2020
TF-265,Acceso a la Esperanza,545,LA LAGUNA C. NURIANA,0.0,,,8286,301,2020
TF-265,Acceso al cementerio de San Luis,547,CIUDAD DEPORTIVA TEN.,50.0,2906.0,3366.0,6272,302,2020
TF-265,Llano del Moro,549,LLANO DEL MORO,0.0,,,5251,201,2020
TF-272,Llano del Moro,553,EL SOBRADILLO,48.0,2194.0,2096.0,4290,208,2020
TF-272,La Esperanza,555,LLANO MORO-ESPERANZA,0.0,,,2590,94,2020
TF-274,Escuela Hogar,557,PREVENTORIO-ESPERANZA,0.0,,,1154,40,2020
TF-276,Las Raices,559,LAS RAICES,0.0,,,321,11,2020
TF-28,Acceso a el Tablero,217,ANTES CRUCE S. MARIA M.,0.0,4528.0,3965.0,8493,189,2020
TF-28,Tabaiba,220,PASANDO CRUCE EL TABLERO,0.0,,,3404,76,2020
TF-28,Barranco Hondo,221,TABAIBA-BCO. HONDO,0.0,,,601,14,2020
TF-28,Acceso Autopista del Sur,223,BCO. HONDO-GASOLINERA,0.0,,,2903,67,2020
TF-28,Caletillas,224,CUESTA LAS TABLAS,0.0,,,433,10,2020
TF-28,Igueste de Candelaría,225,PASADO ACCESO CALETILLAS,0.0,,,1026,24,2020
TF-28,Araya,227,URB. BRILLASOL,0.0,,,1929,44,2020
TF-28,Acceso a Candelaría,229,BARRANCO DE AROBA,0.0,,,3390,78,2020
TF-28,Malpaís de Candelaría,231,LA PEDRERA (ARAFO),0.0,,,791,18,2020
TF-28,La Hidalga,233,ANTES SUBIDA ARAFO,0.0,,,2033,47,2020
TF-28,Acceso a Arafo,235,ARAFO (HIDALGA),0.0,,,12687,291,2020
TF-28,Güímar,237,SAN FRANCISCO JAVIER,42.45,5111.0,4616.0,9727,126,2020
TF-28,El Escobonal,239,GÜÍMAR(EL BADEN),0.0,,,2206,51,2020
TF-28,Acceso a la Zarza,241,ANTES DE SUBIDA LA ZARZA,0.0,,,741,17,2020
TF-28,Fasnia,243,ANTES DE FASNIA,0.0,,,1083,25,2020
TF-28,Acceso a El Bueno,245,LAS CASITAS (ARICO),0.0,,,267,6,2020
TF-28,Arico Viejo,247,ANTES DE ARICO VIEJO,0.0,,,734,17,2020
TF-28,Bajada al Poris,249,TEGUEDITE,0.0,,,1274,29,2020
TF-28,Arico,250,PASANDO VILLA DE ARICO,0.0,,,1500,34,2020
TF-28,Chimiche,251,ANTES CHIMICHE,0.0,,,937,22,2020
TF-28,Acceso a las Palomas,253,DESPUÉS CHIMICHE,0.0,,,1720,40,2020
TF-28,Los Blanquitos,255,ANTES LOS BLANQUITOS,0.0,,,742,17,2020
TF-28,Granadilla,257,ANTES DE GRANADILLA,0.0,,,1622,37,2020
TF-28,Charco del Pino,258,ANTES CHARCO DEL PINO,0.0,,,3683,85,2020
TF-28,Acceso a el Frontón,259,ANTES DEL CRUCE FRONTON,0.0,,,2052,47,2020
TF-28,San Miguel,261,ANTES SAN MIGUEL,0.0,,,2997,69,2020
TF-28,El Roque,263,TAMAIDE (SAN MIGUEL),0.0,,,3558,82,2020
TF-28,Valle San Lorenzo,265,EL ROQUE SAN MIGUEL,0.0,,,2388,55,2020
TF-28,La Camella,267,LA FLORIDA (V S LORENZO),59.28,3202.0,3575.0,6777,178,2020
TF-28,Acceso a Arona,269,ANTE DE CHAYOFA ARONA,0.0,,,13339,62,2020
TF-28,Autopista del Sur,271,HOSPITAL DEL SUR,12.13,8929.0,9186.0,18115,84,2020
TF-281,La Hidalga,561,EL VOLCAN,65.3,6473.0,6236.0,12709,292,2020
TF-283,Autopista del Sur,563,CANDELARIA AROBA,0.0,,,6429,148,2020
TF-287,Barranco Hondo,567,BARRANCO HONDO CRUCE TF-1,0.0,,,3779,87,2020
TF-29,TF-5,272,C. SANTA LASTENIA,52.69,14285.0,9095.0,23380,928,2020
TF-293,Barranco Grande,569,SANTA MARIA DEL MAR,47.0,1587.0,767.0,2354,197,2020
TF-31,Acceso a el Botánico,273,PICO VIEJO,64.09,9301.0,8659.0,17960,668,2020
TF-31,Pto. de la Cruz (Martianez),275,PTO.CRUZ (MARTIANEZ),0.0,,,6821,254,2020
TF-312,Puerto de la Cruz,573,PTO.CRUZ (BOTANICO),49.0,5296.0,5602.0,10898,402,2020
TF-312,Acceso a las Dehesas,575,CRUC. L DEHESAS-PTO CRUZ,0.0,7390.0,7517.0,14907,381,2020
TF-312,Las Arenas,577,ARENAS,0.0,,,17861,479,2020
TF-315,Camino del Burgado,579,PTO CRUZ-DEHESA BAJA,0.0,,,3549,96,2020
TF-320,Acceso a el Puerto de la Cruz,583,LIDL- LAS ARENAS,0.0,,,16887,606,2020
TF-320,Enlace TF-316,585,COLE. CASA AZUL,0.0,5124.0,5608.0,10732,389,2020
TF-320,La Zamora,587,PARQUE CARRETERAS LOS REALEJOS,0.0,,,8493,228,2020
TF-324,Los Realejos,591,CRUZ SANTA-LOS REALEJOS,0.0,,,8463,201,2020
TF-326,Benijos,593,LA PIÑERA-PALO BLANCO,0.0,,,3098,40,2020
TF-326,Acceso a la Orotava,599,CENTRO MÉDICO-BENIJO,0.0,,,1291,17,2020
TF-333,La Montañeta,601,AL CAMPO LA VILLA,0.0,,,11183,423,2020
TF-333,Los Realejos,603,MONASTERIO REALEJOS,0.0,,,13775,370,2020
TF-342,Icod el Alto,607,REALEJOS-PRINCIPES,40.0,2061.0,2094.0,4155,113,2020
TF-342,Acceso a San Juán de la Rambla,609,BCO CABRERA-S J RAMBLA,0.0,,,2127,57,2020
TF-342,La Guancha,611,ANTES DE LA GUANCHA,0.0,,,3878,104,2020
TF-342,Icod,613,LA MANCHA A LA GUANCHA,0.0,,,1851,42,2020
TF-344,La Guancha,615,CASA FORESTAL- GUANCHA,0.0,,,204,5,2020
TF-351,San José,617,SAN JUAN DE LA RAMBLA,0.0,,,1988,53,2020
TF-351,La Guancha,621,SAN JOSE,0.0,,,870,23,2020
TF-353,La Guancha de Abajo,623,EL CONVENTO,0.0,,,1516,41,2020
TF-366,El Amparo,629,EL AMPARO,0.0,,,4507,104,2020
TF-366,La Vega,631,AMPARO LOS BARROS,0.0,,,3818,88,2020
TF-373,Acceso a el Amparo,633,DE TF-82 A LA VEGA,0.0,,,416,10,2020
TF-373,San José de los Llanos,635,LA VEGA,0.0,,,2316,53,2020
TF-373,Puerto de Erjos,641,ERJOS-SAN JOSE DE LOS LLANOS,0.0,,,3216,114,2020
TF-375,Arguayo,643,DEL ANILLO I. A L MANCHAS,0.0,,,841,38,2020
TF-375,Chio,645,CHIO CAMPO FUTBOL,0.0,,,809,24,2020
TF-38,Chio,277,CHIO-BOCA TAUCE,0.0,,,1576,47,2020
TF-4,Autopista del sur,81,VIA DE PENETRACIÓN,79.09,12894.0,12220.0,25114,2024,2020
TF-414,Playa de San Marcos,647,ICOD-SAN MARCOS,0.0,,,2520,58,2020
TF-42,Icod,135,BUEN PASO,63.67,14100.0,13082.0,27182,735,2020
TF-42,La Centinela,137,ICOD EL EMPALME,0.0,,,25411,593,2020
TF-42,San Marcos,139,CRUCE SAN MARCOS,70.26,4620.0,5367.0,9987,233,2020
TF-42,Garachico,279,TÚNEL GUINCHO,59.36,4378.0,4581.0,8959,98,2020
TF-42,Los Silos,281,GARACHICO-LOS SILOS,0.0,,,11186,261,2020
TF-42,Buenavista,283,LOS SILOS-BUENAVISTA,53.11,5661.0,5602.0,11263,369,2020
TF-421,El Tanque,649,LAS CRUCES,0.0,,,973,22,2020
TF-421,San Juán del Reparo,653,DE TANQUE BAJO A TF-82,0.0,,,890,37,2020
TF-423,Tierra del Trigo,655,A TIERRA DEL TRIGO,0.0,,,1083,40,2020
TF-436,Acceso a Los Carrizales,657,EL PALMAR,0.0,720.0,750.0,1470,58,2020
TF-436,Masca,663,LAS PORTELAS,0.0,,,730,22,2020
TF-436,Santiago del Teide,665,A SANTIAGO DEL TEIDE,0.0,,,960,49,2020
TF-445,Faro de Teno,669,FARO DE TENO-CARDON,0.0,,,208,8,2020
TF-454,Acceso a Alcalá,671,A LOS GIGANTES,37.0,2416.0,2429.0,4845,182,2020
TF-454,Puerto de Santiago,673,TAMAIMO A CRUC. GIGANTES,0.0,2516.0,2805.0,5321,173,2020
TF-463,TF-1,674,DE GUIA DE ISORA A TF-1,0.0,,,7227,219,2020
TF-463,Playa de San Juán,675,PLAYA SAN JUAN,0.0,,,534,18,2020
TF-465,Acceso Urbanización Lago Abama,677,CHIQUITA INICIO TF-465,0.0,,,701,23,2020
TF-465,Carretera General del Sur,679,C. VERA  ERQUES CON TF-1,0.0,,,2010,60,2020
TF-465,Acceso a Tejina de Guía,681,SUBIDA VERA DE ERQUES,0.0,,,426,13,2020
TF-465,Vera de Erques,683,VERA DE ERQUES,0.0,,,576,17,2020
TF-47,Acceso a Callao Salvaje,285,ARMEÑIME-PEDREGALES,53.64,8081.0,9060.0,17141,572,2020
TF-47,Acceso a Vera de Erques,289,PASADO CALLAO SALVAJE,0.0,2676.0,2338.0,5014,167,2020
TF-47,Playa de San Juán,293,ANTES DE ABAMA,73.45,2449.0,2097.0,4546,231,2020
TF-47,Alcalá,295,PLAYA SAN JUAN-ALCALA,0.0,4961.0,4839.0,9800,327,2020
TF-47,Acceso a Playa de la Arena,297,PASADO ALCALA-JAQUITA,0.0,,,10245,342,2020
TF-47,Acceso a Los Gigantes,299,ANTES CRUCE L. GIGANTES,52.19,1413.0,2085.0,3498,128,2020
TF-481,San Eugenio,684,BCO TROYA-LAS AMERICAS,56.0,9016.0,9253.0,18269,668,2020
TF-5,Piscina Municipal,82,TÚNEL 3 DE MAYO,45.83,20756.0,1048.0,21804,522,2020
TF-5,Autopista del Sur,83,SOMOSIERRA,94.48,36546.0,34760.0,71306,891,2020
TF-5,Al Campo,85,HOSPITAL RESIDENCIA,112.72,41140.0,39261.0,80401,1963,2020
TF-5,Padre Anchieta,93,CAMPUS GUAJARA,94.22,49251.0,36790.0,86041,1418,2020
TF-5,Bomberos,97,PADRE ANCHIETA,84.61,44389.0,41805.0,86194,3202,2020
TF-5,Aeropuerto de Los Rodeos,99,BOMBEROS LA LAGUNA,86.88,41265.0,43833.0,85098,2295,2020
TF-5,El Sauzal,103,ERMITA CRUZ CHICA,100.99,35176.0,36171.0,71347,1638,2020
TF-5,Puerto de La Cruz,111,LA MATANZA,76.54,27234.0,28122.0,55356,2422,2020
TF-5,Los Realejos,123,LA OROTAVA,93.75,26155.0,26592.0,52747,1349,2020
TF-5,Final Tramo Desdoblado,131,BCO EL PATRONATO,70.91,10595.0,12110.0,22705,611,2020
TF-5,San Juan de La Rambla,133,LOS REALEJOS-SOCORRO,0.0,,,21796,587,2020
TF-5,Santo Domingo,134,SANTA CATALINA,0.0,,,28962,779,2020
TF-5,Las Lajas,136,EL PEDREGAL,61.31,3629.0,3344.0,6973,25,2020
TF-5,el Tanque,138,EL AMPARO,108.0,2934.0,2810.0,5744,554,2020
